ID;name;category;price;tax_rate;description;images;stan;typ;attributes;quantity
W3.2338;Złota zawieszka z Cyrkoniami PODWÓJNE SERCE 3.2338;Wisiorki;169;23;"<p class=""nazwa""><strong>ZŁOTA PRZEWIESZKA  <br />Z KAMIENIAMI <br />PODWÓJNE SERCE </strong></p>
<p class=""nazwa""><strong><br /></strong></p>
<p class=""nazwa"" style=""margin: 3px;"">Złoty wisiorek w kształcie serc zdobiony białymi cyrkoniami. Rodowane mniejsze serce.<br />Idealnie sprawdzi się jako prezent.</p>
<p class=""opisprzedmiotu""> </p>
<p class=""opisprzedmiotu""><strong >Wzór nr: 3.2338(121)</strong></p>
<ul>
<li><span>kolor złota: żółty</span></li>
<li><span>próba złota: 333</span></li>
<li><span>waga: 0,99-1,05g</span></li>
<li><span>wielkość kamieni: 1,2mm</span></li>
<li><span>ilość kamieni: 6</span></li>
<li><span>nazwa kamienia: Cyrkonia</span></li>
<li><span>rodowane elementy</span></li>
</ul>";http://www.galerieallegro.pl/zdjecia/z822/8222239/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z822/8222239/big/2.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:Serce,Materiał:Złoto,Rodzaj bigla:;5
W3.2337;Złota zawieszka wisiorek Cyrkonie SERCE 3.2337;Wisiorki;166;23;"<p class=""nazwa""><strong>ZŁOTA PRZEWIESZKA  <br />Z KAMIENIAMI <br />PODWÓJNE SERCE </strong></p>
<p class=""nazwa""><strong><br /></strong></p>
<p class=""nazwa"" style=""margin: 3px;"">Złoty wisiorek w kształcie serc zdobiony białymi cyrkoniami. <br />Idealnie sprawdzi się jako prezent.</p>
<p class=""opisprzedmiotu""> </p>
<p class=""opisprzedmiotu""><strong >Wzór nr: 3.2337(115)</strong></p>
<ul>
<li><span>kolor złota: żółty</span></li>
<li><span>próba złota: 333</span></li>
<li><span>waga: 1,0-1,4g</span></li>
<li><span>wielkość kamieni: 1,0mm</span></li>
<li><span>ilość kamieni: 6</span></li>
<li><span>nazwa kamienia: Cyrkonia</span></li>
<li><span>wielkość orientacyjna: <br />12mm x 11,5mm</span></li>
<li><span>rodowane elementy kamieniowe</span></li>
</ul>";http://www.galerieallegro.pl/zdjecia/z822/8221920/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z822/8221920/big/2.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:Serce,Materiał:Złoto,Rodzaj bigla:;5
W3.2339;Złota zawieszka wisiorek Prezent DUŻE SERCE 3.2339;Wisiorki;209;23;"<p class=""nazwa""><strong>PRZEWIESZKA  Z KAMIENIAMI <br />DUŻE SERCE </strong></p>
<p class=""nazwa""><strong><br /></strong></p>
<p class=""nazwa"" style=""margin: 3px;"">Złoty wisiorek w kształcie serc zdobiony białymi cyrkoniami. <br />Idealnie sprawdzi się jako prezent.</p>
<p class=""opisprzedmiotu""> </p>
<p class=""opisprzedmiotu""><strong >Wzór nr: 3.2339(117)</strong></p>
<ul>
<li><span>kolor złota: żółty</span></li>
<li><span>próba złota: 333</span></li>
<li><span>waga: 1,24-1,32g</span></li>
<li><span>wielkość kamieni: 1,75mm</span></li>
<li><span>ilość kamieni: 14</span></li>
<li><span>nazwa kamienia: Cyrkonia</span></li>
<li><span>wielkość orientacyjna: 19,5x16,3mm</span></li>
<li><span>rodowane elementy kamieniowe<br /> </span></li>
</ul>";http://www.galerieallegro.pl/zdjecia/z822/8222554/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z822/8222554/big/2.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:Serce,Materiał:Złoto,Rodzaj bigla:;5
W3.2336;Złota zawieszka z Cyrkoniami SERCE 3.2336 PREZENT;Wisiorki;169;23;"<p class=""nazwa""><strong>PRZEWIESZKA  Z KAMIENIAMI <br />SERCE </strong></p>
<p class=""nazwa""><strong><br /></strong></p>
<p class=""nazwa"" style=""margin: 3px;"">Złoty wisiorek w kształcie serc zdobiony białymi cyrkoniami. <br />Idealnie sprawdzi się jako prezent.</p>
<p class=""opisprzedmiotu""> </p>
<p class=""opisprzedmiotu""><strong >Wzór nr: 3.2336(120)</strong></p>
<ul>
<li><span>kolor złota: żółty</span></li>
<li><span>próba złota: 333</span></li>
<li><span>waga: 0,93-1,02g</span></li>
<li><span>wielkość kamieni: 1,75mm</span></li>
<li><span>ilość kamieni: 5</span></li>
<li><span>nazwa kamienia: Cyrkonia</span></li>
<li><span>wielkość orientacyjna: 12,8x12,3mm</span></li>
<li><span>rodowane elementy kamieniowe<br /> </span></li>
</ul>";http://www.galerieallegro.pl/zdjecia/z822/8221866/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z822/8221866/big/2.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:Serce,Materiał:Złoto,Rodzaj bigla:;4
W2.829;Złota zawieszka nacinana AŻUROWY WZÓR ROMB  2.829;Wisiorki;179;23;"<p class=""nazwa""><strong>AŻUROWA ZAWIESZKA<br />ROMB </strong></p>
<p class=""nazwa""><strong><br /></strong></p>
<p class=""nazwa"" style=""margin: 3px;"">Wykonany z największą precyzją złoty wisiorek w kształcie rombu. Bardzo modny, ażurowy wzór. </p>
<p class=""opisprzedmiotu""> </p>
<p class=""opisprzedmiotu""><strong >Wzór nr: 2.829 (95)</strong></p>
<ul>
<li><span>kolor złota: żółty</span></li>
<li><span>próba złota: 333</span></li>
<li><span>waga: 1,01-1,18g</span></li>
<li><span>wielkość orientacyjna: 13,3 x 29,2 mm</span></li>
<br /> 
</ul>";http://www.galerieallegro.pl/zdjecia/z769/7692083/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z769/7692083/big/2.jpg;new;Klasyczne,Orientalne,Rękodzieło,Wyrób jubilerski;Kamień:Bez kamienia,Kształt:Inny kształt,Materiał:Złoto,Rodzaj bigla:;5
W2.804;Złota zawieszka Wisiorek Cyrkonie KÓŁKO 2.804;Wisiorki;165;23;"<p class=""nazwa""><strong>ZAWIESZKA Z KAMIENIAMI</strong></p>
<p class=""nazwa""><strong><br /></strong></p>
<p class=""nazwa"" style=""margin: 3px;"">Wykonany z największą precyzją złoty wisiorek zdobiony cyrkoniami. Okrągły wzór prezentuje się bardzo subtelnie i atrakcyjnie. <br />Zawieszka świetnie sprawdzi się też jako prezent na każdą okazję.</p>
<p class=""opisprzedmiotu""> </p>
<p class=""opisprzedmiotu""><strong >Wzór nr: 2.804 (91)</strong></p>
<ul>
<li><span>kolor złota: żółty</span></li>
<li><span>próba złota: 333</span></li>
<li><span>waga: 1,01-1,04g</span></li>
<li><span>wielkość kamienia centralnego: 2mm</span></li>
<li><span>wielkość kamieni bocznych: 1,25mm</span></li>
<li><span>ilość kamieni: 20</span></li>
<li><span>orientacyjna wielkość:<br /> średnica ok. 11,5 mm</span></li>
<br /> 
</ul>";http://www.galerieallegro.pl/zdjecia/z770/7708138/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z770/7708138/big/2.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:Kółko,Materiał:Złoto,Rodzaj bigla:;5
W2.1185;Złota zawieszka Serce Cyrkonie SERCA 2.1185;Wisiorki;179;23;"<p class=""nazwa""><strong>ZAWIESZKA Z CYRKONIAMI<br />SERCA </strong></p>
<p class=""nazwa""><strong><br /></strong></p>
<p class=""nazwa"" style=""margin: 3px;"">Bardzo modny wzór serduszek pięknie połączonych w okrąg. <br />Zawieszka świetnie sprawdzi się też jako prezent na każdą okazję.</p>
<p class=""opisprzedmiotu""> </p>
<p class=""opisprzedmiotu""><strong >Wzór nr: 2.1185 (88)</strong></p>
<ul>
<li><span>kolor złota: żółty</span></li>
<li><span>próba złota: 333</span></li>
<li><span>waga: 1,09-1,12g</span></li>
<li><span>wielkość kamieni bocznych: 1,25mm</span></li>
<li><span>ilość kamieni: 24</span></li>
<li><span>orientacyjna wielkość: śr. 13,9mm</span></li>
<li><span>rodowane elementy<br /><br /></span></li>
</ul>";http://www.galerieallegro.pl/zdjecia/z770/7708279/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z770/7708279/big/2.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:Serce,Materiał:Złoto,Rodzaj bigla:;6
W2.798;ZŁOTA ZAWIESZKA SERCE nacinana ażurowy wzór 2.798;Wisiorki;185;23;"<p class=""nazwa""><strong>NACINANA ZAWIESZKA<br />SERDUSZKO </strong></p>
<p class=""nazwa""><strong><br /></strong></p>
<p class=""nazwa"" style=""margin: 3px;"">Wykonany z największą precyzją złoty wisiorek w kształcie serca. Bardzo modny, nacinany wzór. </p>
<p class=""opisprzedmiotu""> </p>
<p class=""opisprzedmiotu""><strong >Wzór nr: 2.798 (94)</strong></p>
<ul>
<li><span>kolor złota: żółty</span></li>
<li><span>próba złota: 333</span></li>
<li><span>waga: 1,14-1,16g</span></li>
<li><span>wielkość orientacyjna: 18,2 x 18,5mm</span></li>
<br /> 
</ul>";http://www.galerieallegro.pl/zdjecia/z769/7692172/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z769/7692172/big/2.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Bez kamienia,Kształt:Serce,Materiał:Złoto,Rodzaj bigla:;5
W2.1009;ZŁOTA PRZEWIESZKA DUŻY KAMIEŃ CYRKONIE 2.1009;Wisiorki;239;23;"<p class=""nazwa""><strong>ZAWIESZKA Z KAMIENIAMI<br /></strong></p>
<p class=""nazwa""><strong><br /></strong></p>
<p class=""nazwa"" style=""margin: 3px;"">Wykonany z największą precyzją złoty wisiorek zdobiony cyrkoniami. <br />Zawieszka świetnie sprawdzi się też jako prezent na każdą okazję.</p>
<p class=""opisprzedmiotu""> </p>
<p class=""opisprzedmiotu""><strong >Wzór nr: 2.1009 (89)</strong></p>
<ul>
<li><span>kolor złota: żółty</span></li>
<li><span>próba złota: 333</span></li>
<li><span>waga: 1,48g</span></li>
<li><span>wielkość kamienia centralnego: <br />Oktagon 6x8mm</span></li>
<li><span>wielkość kamieni bocznych: 1mm</span></li>
<li><span>ilość kamieni: 29</span></li>
<li><span>orientacyjna wielkość: 9,2 x 12,5 mm<br /><br /></span></li>
</ul>";http://www.galerieallegro.pl/zdjecia/z781/7812337/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z781/7812337/big/2.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:Inny kształt,Materiał:Złoto,Rodzaj bigla:;4
W2.1182;Złota zawieszka Cyrkonie kształt SERC SERCE 2.1182;Wisiorki;189;23;"<p class=""nazwa""><strong>ZŁOTA PRZEWIESZKA  <br />Z KAMIENIAMI <br />PODWÓJNE SERCE </strong></p>
<p class=""nazwa""><strong><br /></strong></p>
<p class=""nazwa"" style=""margin: 3px;"">Złoty wisiorek w kształcie serc zdobiony białymi cyrkoniami. Rodowane mniejsze serce.<br />Idealnie sprawdzi się jako prezent.</p>
<p class=""opisprzedmiotu""> </p>
<p class=""opisprzedmiotu""><strong >Wzór nr: 2.1182 (123)</strong></p>
<ul>
<li><span>kolor złota: żółty</span></li>
<li><span>próba złota: 333</span></li>
<li><span>waga: 1,14-1,17g</span></li>
<li><span>wielkość kamieni: 1,25mm</span></li>
<li><span>ilość kamieni: 32</span></li>
<li><span>nazwa kamienia: Cyrkonia</span></li>
<li><span>wielkość orientacyjna: 14,9 x 20,03mm</span></li>
<li><span>rod: rodowany środkowy element</span></li>
</ul>";http://www.galerieallegro.pl/zdjecia/z819/8199243/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z819/8199243/big/2.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:Serce,Materiał:Złoto,Rodzaj bigla:;6
W1.824;Złota zawieszka 3D NIESKOŃCZONOŚĆ SERCE 1.824;Wisiorki;339;23;"<p class=""nazwa""><strong>PRZEWIESZKA SERCE 3D</strong></p>
<p class=""nazwa""><strong><br /></strong></p>
<p class=""nazwa"" style=""margin: 3px;"">Wykonany z największą precyzją złoty wisiorek w kształcie serca, bogato zdobiony Cyrkoniami. <br />Unikalny wzór 3D. Bardzo modny wzór nieskończoności. Zawieszkę można nosić dwustronnie.</p>
<p class=""opisprzedmiotu""> </p>
<p class=""opisprzedmiotu""><strong >Wzór nr: 1.824 (118) </strong></p>
<ul>
<li><span>kolor złota: żółty</span></li>
<li><span>próba złota: 333</span></li>
<li><span>waga: 1,97-2,12g</span></li>
<li><span>wielkość kamieni: 1,5mm</span></li>
<li><span>ilość kamieni: 50</span></li>
<li><span>nazwa kamienia: Cyrkonia</span></li>
<li><span>wielkość orientacyjna: <br />12,5mm x 15mm</span></li>
<br /> 
</ul>";http://www.galerieallegro.pl/zdjecia/z819/8199116/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z819/8199116/big/2.jpg,http://www.galerieallegro.pl/zdjecia/z819/8199116/big/3.jpg,http://www.galerieallegro.pl/zdjecia/z819/8199116/big/4.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:Serce,Materiał:Złoto,Rodzaj bigla:;3
K1.753;Delikatne złote kolczyki z Cyrkonią PREZENT! 1.753;Kolczyki;179;23;"<p class=""nazwa"" style=""margin: 3px;""><span ><strong>Złote kolczyki z Cyrkonią</strong></span></p>
<p class=""nazwa"" style=""margin: 3px;""> </p>
<p class=""nazwa"" style=""margin: 3px;"">Subtelne i delikatne kolczyki z wygodnym zapięciem na sztyft. <br />Idealnie będą pasować zarówno do codziennej jak i wieczornej stylizacji.<br />Doskonale sprawdzą się też jako prezent.</p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""><strong>Wzór nr: 1.753 (113)</strong></p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<ul >
<li>kolor złota: żółte</li>
<li>próba: 333</li>
<li>waga: 1,11-1,14g</li>
<li>wielkość kamienia: 3,5mm</li>
<li>ilość kamieni: 1</li>
<li>nazwa kamienia: cyrkonia</li>
<li>wielkość orientacyjna: 5,8 x 5,6 mm</li>
<li>zapięcie na sztyft </li>
</ul>";http://www.galerieallegro.pl/zdjecia/z768/7684430/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z768/7684430/big/2.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:,Materiał:Złoto,Rodzaj bigla:Sztyft;2
K3.2276;AŻUROWY WZÓR Modne złote kolczyki PREZENT 3.2276;Kolczyki;289;23;"<p class=""nazwa"" style=""margin: 3px;""><span ><strong>ZŁOTE KOLCZYKI</strong></span></p>
<p class=""nazwa"" style=""margin: 3px;""><span ><strong><br /></strong></span></p>
<p class=""nazwa"" style=""margin: 3px;""><span >Kolczyki w kształcie prostokąta, zdobione małymi, białymi Cyrkoniami.<br /><br />Eleganckie pudełko otrzymasz gratis. </span></p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""><strong >Wzór nr: </strong><span ><strong>3.2276(194)</strong></span></p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<ul >
<li>kolor złota: żółte</li>
<li>próba: 333</li>
<li>waga: 1,78-1,83g</li>
<li>wielkość orientacyjna: 4,8x13,1 mm</li>
<li>wielkość kamieni: 1,25mm</li>
<li>ilość kamieni w kolczyku: 5</li>
<li>rodowane miejsca kamienia</li>
</ul>";http://www.galerieallegro.pl/zdjecia/z845/8452112/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z845/8452112/big/2.jpg,http://www.galerieallegro.pl/zdjecia/z845/8452112/big/3.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:,Materiał:Złoto,Rodzaj bigla:Angielski;5
K3.2299;BŁYSZCZĄCE PIĘKNE ZŁOTE KOLCZYKI KWIATEK 3.2299;Kolczyki;239;23;"<p class=""nazwa"" style=""margin: 3px;""><span ><strong>Złote kolczyki z Cyrkoniami</strong></span></p>
<p class=""nazwa"" style=""margin: 3px;""><span ><strong>KWIATEK</strong></span></p>
<p class=""nazwa"" style=""margin: 3px;""> </p>
<p class=""nazwa"" style=""margin: 3px;""><span >Kolczyki zdobione białymi Cyrkoniami. Posiadają angielskie zapięcie.<br />Idealnie sprawdzą się też jako prezent na każdą okazję. </span></p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""><strong >Wzór nr: </strong><span ><strong>3.2299(189)</strong></span></p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<ul >
<li>kolor złota: żółte</li>
<li>próba: 333</li>
<li>waga: 1,48-1,52g</li>
<li>wielkość kamienia centralnego: 2,5mm</li>
<li>wielkość kamieni bocznych: 2,25mm + markiza 4x2mm</li>
<li>nazwa kamienia: Cyrkonia</li>
<li>ilość kamieni w kolczyku: 7</li>
<li>wielkość orientacyjna:12,5x6,5mm</li>
<li>rodowane łapki centralnego kamienia</li>
</ul>";http://www.galerieallegro.pl/zdjecia/z845/8452279/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z845/8452279/big/2.jpg,http://www.galerieallegro.pl/zdjecia/z845/8452279/big/3.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:,Materiał:Złoto,Rodzaj bigla:Angielski;5
K3.2300;BOGATO ZDOBIONE ZŁOTE KOLCZYKI WZÓR KAMIEŃ 3.2300;Kolczyki;299;23;"<p class=""nazwa"" style=""margin: 3px;""><span ><strong>Złote kolczyki z Cyrkoniami</strong></span></p>
<p class=""nazwa"" style=""margin: 3px;""> </p>
<p class=""nazwa"" style=""margin: 3px;""><span >Posiadają wygodne angielskie zapięcie. Pięknie podkreślą charakter każdej stylizacji. Prezentują się bardzo elegancko, szlachetnie i kobieco. </span></p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""><strong >Wzór nr: </strong><span ><strong>3.2300(195)</strong></span></p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<ul >
<li>kolor złota: żółte</li>
<li>próba: 333</li>
<li>waga: 1,87-1,93g</li>
<li>wielkość kamienia centralnego: bagietka 5x3mm</li>
<li>wielkość kamieni bocznych: 1,5mm</li>
<li><span >ilość kamieni w kolczyku: 17</span></li>
<li>nazwa kamienia: Cyrkonia</li>
<li>rodowane łapki cenralnego kamienia</li>
<li>wielkość orientacyjna: 7mm x 12,3mm</li>
</ul>";http://www.galerieallegro.pl/zdjecia/z845/8452326/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z845/8452326/big/2.jpg,http://www.galerieallegro.pl/zdjecia/z845/8452326/big/3.jpg;new;Klasyczne,Rękodzieło,Stylizowane na stare,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:,Materiał:Złoto,Rodzaj bigla:Angielski;4
K3.2277;Złote kolczyki 3D sześcian Mieniące kolory 3.2277;Kolczyki;128;23;"<p class=""nazwa"" style=""margin: 3px;""><span ><strong>Złote kolczyki z kamieniem</strong></span></p>
<p class=""nazwa"" style=""margin: 3px;""> </p>
<p class=""nazwa"" style=""margin: 3px;""><span >Złote kolczyki zdobione kamieniem mieniącym się różnymi kolorami. </span></p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""><strong >Wzór nr: </strong><span ><strong>3.2277(200)</strong></span></p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<ul >
<li>kolor złota: żółte</li>
<li>próba: 333</li>
<li>waga: 0,7-0,8g</li>
<li>wielkość kamienia centralnego: 4mm</li>
<li><span >ilość kamieni: 1</span></li>
<li>nazwa kamienia: Cyrkonia Crystal z polaryzacją</li>
<li><span >całkowita szerokość korony: 5,2x6,3mm</span></li>
<li><span >kolczyki na sztyfcie </span></li>
</ul>";http://www.galerieallegro.pl/zdjecia/z845/8452169/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z845/8452169/big/2.jpg,http://www.galerieallegro.pl/zdjecia/z845/8452169/big/3.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:,Materiał:Złoto,Rodzaj bigla:Sztyft;3
K1.79;Delikatne Złote kolczyki z Cyrkonią PREZENT 1.79;Kolczyki;144;23;"<p class=""nazwa"" style=""margin: 3px;""><span ><strong>Złote kolczyki z Cyrkonią</strong></span></p>
<p class=""nazwa"" style=""margin: 3px;""> </p>
<p class=""nazwa"" style=""margin: 3px;"">Subtelne i delikatne kolczyki z wygodnym zapięciem na sztyft. <br />Idealnie będą pasować zarówno do codziennej jak i wieczornej stylizacji.<br />Doskonale sprawdzą się też jako prezent.</p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""><strong>Wzór nr: 1.79 (114)</strong></p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<ul >
<li>kolor złota: żółte</li>
<li>próba: 333</li>
<li>waga: 0,88-0,90g</li>
<li>wielkość kamienia: 4 mm</li>
<li>ilość kamieni: 1</li>
<li>nazwa kamienia: cyrkonia</li>
<li>wielkość orientacyjna: <br />średnica 5,6 mm</li>
<li>zapięcie na sztyft </li>
</ul>";http://www.galerieallegro.pl/zdjecia/z768/7684508/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z768/7684508/big/2.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:,Materiał:Złoto,Rodzaj bigla:Sztyft;4
K2.1174;Złote kolczyki z Cyrkonią KWIATKI Prezent 2.1174;Kolczyki;149;23;"<p class=""nazwa"" style=""margin: 3px;""><span ><strong>Złote kolczyki z kamieniem</strong></span></p>
<p class=""nazwa"" style=""margin: 3px;""><span ><strong>KWIATKI</strong></span></p>
<p class=""nazwa"" style=""margin: 3px;""> </p>
<p class=""nazwa"" style=""margin: 3px;""><span >Bardzo urocze kolczyki kwiatki zdobione małą, białą cyrkonią. <br />Są modne, wygodne i delikatne. Doskonale sprawdzą się jako prezent.</span></p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""><strong>Wzór nr: 2.1174 (108)</strong></p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<ul >
<li>kolor złota: żółte</li>
<li>próba: 333</li>
<li>waga: 0,88-0,92g</li>
<li>wielkość kamienia:1,75mm</li>
<li>ilość kamieni: 1</li>
<li>nazwa kamienia: cyrkonia</li>
<li>wielkość orientacyjna: <br />średnica 8,5 mm</li>
<li>zapięcie na sztyft </li>
</ul>";http://www.galerieallegro.pl/zdjecia/z768/7684390/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z768/7684390/big/2.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:,Materiał:Złoto,Rodzaj bigla:Sztyft;5
K2.1179;ZŁOTE KOLCZYKI NA PREZENT CYRKONIE KWIATKI  2.1179;Kolczyki;169;23;"<p class=""nazwa"" style=""margin: 3px;""><span ><strong>Złote kolczyki z kamieniami</strong></span></p>
<p class=""nazwa"" style=""margin: 3px;""><span ><strong>KWIATKI</strong></span></p>
<p class=""nazwa"" style=""margin: 3px;""> </p>
<p class=""nazwa"" style=""margin: 3px;""><span >Bardzo urocze kolczyki kwiatki zdobione małą, białą cyrkonią. <br />Są modne, wygodne i delikatne. Doskonale sprawdzą się jako prezent.</span></p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""><strong>Wzór nr: 2.1179 (111)</strong></p>
<p class=""opisprzedmiotu"" style=""margin-top: 0px; margin-bottom: 3px; line-height: 17.5px;""> </p>
<ul >
<li>kolor złota: żółte</li>
<li>próba: 333</li>
<li>waga: 1,0-1,03g</li>
<li>wielkość kamienia: 2,5 mm</li>
<li>ilość kamieni: 1</li>
<li>nazwa kamienia: cyrkonia</li>
<li>wielkość orientacyjna: średnica 7 mm</li>
<li>zapięcie na sztyft </li>
</ul>";http://www.galerieallegro.pl/zdjecia/z778/7789638/big/1.jpg,http://www.galerieallegro.pl/zdjecia/z778/7789638/big/2.jpg;new;Klasyczne,Rękodzieło,Wyrób jubilerski;Kamień:Cyrkonia,Kształt:,Materiał:Złoto,Rodzaj bigla:Sztyft;4
